chapter,paragraph,text_part,content
43.0,201,text_content,stretching of happy tune and sad words. ‘Stilgar will come here soon with others. Show them where my mother waits.’ 
43.0,202,text_content,"‘I will wait here, Muad’Dib,’ the courier said. "
43.0,203,text_content,"‘Yes … yes, do that.’ "
43.0,204,text_content,"Water of Life, the poison that could only be changed by a Reverend Mother. "
43.0,205,text_content,rolled toward a boiling nexus hung around him like a phantom world. 
43.0,206,text_content,"‘I must see it,’ he thought. "
43.0,207,text_content,solution appeared obvious to him. 
43.0,208,text_content,have survived.’ 
44.0,1,opening_text,be both dead and alive. 
44.0,2,opening_caption,—’Collected Legends of Arrakis’ by the Princess Irulan 
44.0,3,text_content,a moment to walk alone. 
44.0,4,text_content,‘Why did he summon me?’ she asked herself. ‘He told me before that I must remain in the south with little Leto and Alia.’ 
44.0,5,text_content,required. 
44.0,6,text_content,"her Usul. His name might be a battle cry over all the land: ‘‘Muad’Dib! Muad’Dib! Muad’Dib!’’ But she knew a different man by a different name – the father of her son, the tender lover. "
44.0,7,text_content,and lifting into the sky. A dim spread of light grew across the eastern horizon. 
44.0,8,text_content,out onto the desert for only a moment. 
44.0,9,text_content,discovery now.’ 
44.0,10,text_content,"said: ‘Follow me. Quickly, now.’ "
44.0,11,text_content,spice origin. 
44.0,12,text_content,tremble. 
44.0,13,text_content,"Otheym pressed palms together, said: ‘I have brought Chani.’ He bowed, retreated through the hangings. "
44.0,14,text_content,And Jessica thought: ‘How do I tell Chani?’ 
44.0,15,text_content,‘How is my grandson?’Jessica asked. 
44.0,16,text_content,"‘So it’s to be the ritual greeting,’ Chani thought, and her fears returned. ‘Where is Muad’Dib? Why isn’t he here to greet me?’ "
44.0,17,text_content,"‘He is healthy and happy, my mother,’ Chani said. ‘I left him with Alia in the care of Harah.’ "
44.0,18,text_content,"‘My mother,’ Jessica thought. ‘Yes, she has the right to call me that in the formal greeting. She has given me a grandson.’ "
44.0,19,text_content,"‘I hear a gift of cloth has been sent from Coanua sietch,’ Jessica said. "
44.0,20,text_content,"‘It is lovely cloth,’ Chani said. "
44.0,21,text_content,‘Does Alia send a message?’ 
44.0,22,text_content,‘No message. But the sietch moves more smoothly now that the people are beginning to accept the miracle of her status.’ 
44.0,23,text_content,"‘Why does she drag this out so?’ Chani wondered. ‘Something was so urgent that they sent a ’thopter for me. Now, we drag through the formalities!’ "
44.0,24,text_content,"‘We must have some of the new cloth cut into garments for little Leto,’Jessica said. "
44.0,25,text_content,that Jessica might not see the betrayal – that this was a question about Paul-Muad’Dib. 
44.0,26,text_content,know he does it out of fear of us.’ 
44.0,27,text_content,is too frozen. Why is she so still? What has happened to my Usul?’ 
44.0,28,text_content,whole land may blossom thus?’ 
44.0,29,text_content,"‘The land is beautiful, true,’ Chani said. ‘But there is much grief in it.’ "
44.0,30,text_content,"‘Grief is the price of victory,’Jessica said. "
44.0,31,text_content,summoned north.’ 
44.0,32,text_content,"‘I summoned you,’Jessica said. "
44.0,33,text_content,her voice even: ‘The message was signed Muad’Dib.’ 
44.0,34,text_content,one we need now.’ 
44.0,35,text_content,Only the slightest tone of resignation crept into Chani’s voice as she said: ‘Now you may say the thing that must be said.’ 
44.0,36,text_content,"‘You were needed here to help me revive Paul,’ Jessica said. And she thought: ‘There! I said it in the precisely correct way.’ Revive. ‘Thus she knows Paul is alive and knows there is peril, all in the same word.’ "
44.0,37,text_content,‘‘Take me to him!’’ But she waited silently for the answer. 
44.0,38,text_content,that seems to fit. A most unusual poison. I’ve examined his blood in the most subtle ways without detecting it.’ 
44.0,39,text_content,Chani thrust herself forward onto her knees. ‘Poison? Is he in pain? Could I …’ 
44.0,40,text_content,eye.’ 
44.0,41,text_content,may do that you cannot do?’ 
44.0,42,text_content,"‘She is brave, lovely and, ah-h-h, so perceptive,’ Jessica thought. ‘She’d have made a fine Bene Gesserit.’ "
44.0,43,text_content,… a basic intuition. The thought came unbidden: “Send for Chani.”’ 
44.0,44,text_content,"For the first time, Chani saw the sadness in Jessica’s expression, the unveiled pain modifying the inward stare. "
44.0,45,text_content,"‘I’ve done all I know to do,’Jessica said. ‘That ‘all…’ it is so far beyond what is usually supposed as ‘all’ that you would find difficulty imagining it. Yet … I failed.’ "
44.0,46,text_content,"‘The old companion, Halleck,’ Chani asked, ‘is it possible he’s a traitor?’ "
44.0,47,text_content,"‘Not Gurney,’ Jessica said. "
44.0,48,text_content,into this flat denial. 
44.0,49,text_content,through hangings on the left wall. 
44.0,50,text_content,"waxen, rigid. There was no visible movement to him. "
44.0,51,text_content,so that Chani reached out and clasped Jessica’s hand. The answering grip was painful in its intensity. 
44.0,52,text_content,and I do not want to give up his water to the tribe.’ 
44.0,53,text_content,"‘How long has he been this way?’ Chani asked. She disengaged her hand from Jessica’s, moved farther into the room. "
44.0,54,text_content,"tongue, watching Chani cross to Paul. "
44.0,55,text_content,"the strong nose, the shuttered eyes – the features so peaceful in this rigid repose. "
44.0,56,text_content,‘How does he take nourishment?’ Chani asked. 
44.0,57,text_content,"‘The demands of his flesh are so slight he does not yet need food,’Jessica said. "
44.0,58,text_content,‘How many know of what has happened?’ Chani asked. 
44.0,59,text_content,"‘Only his closest advisers, a few of the leaders, the Fedaykin and, of course, whoever administered the poison.’ "
44.0,60,text_content,‘There is no clue to the poisoner?’ 
44.0,61,text_content,"‘And it’s not for want of investigating,’Jessica said. "
44.0,62,text_content,‘What do the Fedaykin say?’ Chani asked. 
44.0,63,text_content,"‘They believe Paul is in a sacred trance, gathering his holy powers before the final battles. This is a thought I’ve cultivated.’ "
44.0,64,text_content,"about his face … but it was only the spice, the ubiquitous spice whose odor permeated everything in Fremen life. Still … "
44.0,65,text_content,against too much spice in his diet?’ 
44.0,66,text_content,"‘Allergy reactions are all negative,’Jessica said. "
44.0,67,text_content,"She closed her eyes, as much to blot out this scene as because of sudden realization of fatigue. ‘How long have I been without sleep?’ she asked herself. ‘Too long.’ "
44.0,68,text_content,to test his blood?’ 
44.0,69,text_content,"‘Normal Fremen blood,’Jessica said. ‘Completely adapted to the diet and the life here.’ "
44.0,70,text_content,from watching the Reverend Mothers. Time could be made to serve the mind. One concentrated the entire attention. 
44.0,71,text_content,"Presently, Chani said: ‘Is there a maker here?’ "
44.0,72,text_content,"‘There are several,’Jessica said with a touch of weariness. ‘We are never without them these days. Each victory requires its blessing. Each ceremony before a raid—’ "
44.0,73,text_content,"‘But Paul-Muad’Dib has held himself aloof from these ceremonies,’ Chani said. "
44.0,74,text_content,precipitated. 
44.0,75,text_content,‘How did you know this?’Jessica asked. 
44.0,76,text_content,‘It is spoken.’ 
44.0,77,text_content,"‘Too much is spoken,’Jessica said bitterly. "
44.0,78,text_content,"‘Get me the raw Water of the maker,’ Chani said. "
44.0,79,text_content,said: ‘At once.’ She went out through the hanging to send a waterman. 
44.0,80,text_content,"Chani sat staring at Paul. ‘If he has tried to do this,’ she thought. ‘And it’s the sort of thing he might try …’ "
44.0,81,text_content,"dipped a finger in the fluid, held the finger close to Paul’s nose. "
44.0,82,text_content,"The skin along the bridge of his nose wrinkled slightly. Slowly, the nostrils flared. "
44.0,83,text_content,Jessica gasped. 
44.0,84,text_content,Chani touched the dampened finger to Paul’s upper lip. 
44.0,85,text_content,"He drew in a long, sobbing breath. "
44.0,86,text_content,‘What is this?’Jessica demanded. 
44.0,87,text_content,"‘Be still,’ Chani said. ‘You must convert a small amount of the sacred water. Quickly!’ "
44.0,88,text_content,drew in a small sip. 
44.0,89,text_content,Paul’s eyes flew open. He stared upward at Chani. 
44.0,90,text_content,"‘It is not necessary for her to change the Water,’ he said. His voice was weak, but steady. "
44.0,91,text_content,"Jessica, a sip of the fluid on her tongue, found her body rallying, converting the poison almost automatically. In the light elevation the ceremony always imparted, she sensed the life-glow from Paul – a radiation there registering on her senses. "
44.0,92,text_content,"In that instant, she knew. "
44.0,93,text_content,‘You drank the sacred water!’ she blurted. 
44.0,94,text_content,"‘One drop of it,’ Paul said. ‘So small … one drop.’ "
44.0,95,text_content,‘How could you do such a foolish thing?’ she demanded. 
44.0,96,text_content,"‘He is your son,’ Chani said. "
44.0,97,text_content,Jessica glared at her. 
44.0,98,text_content,knows.’ 
44.0,99,text_content,"‘A thing that others can do, he must do,’ Chani said. "
44.0,100,text_content,How did you get here? You’re supposed to be … Why are you here?’ 
44.0,101,text_content,He tried to push himself onto his elbows. Chani pressed him back gently. 
44.0,102,text_content,"‘Please, my Usul,’ she said. "
44.0,103,text_content,"‘I feel so weak,’ he said. His gaze darted around the room. ‘How long have I been here?’ "
44.0,104,text_content,"‘You’ve been three weeks in a coma so deep that the spark of life seemed to have fled,’Jessica said. "
44.0,105,text_content,‘But it was … I took it just a moment ago and …’ 
44.0,106,text_content,"‘A moment for you, three weeks of fear for me,’Jessica said. "
44.0,107,text_content,swallowed the palm-cupped liquid. 
44.0,108,text_content,‘Paul!’Jessica screamed. 
44.0,109,text_content,"He grabbed her hand, faced her with a death’s head grin, and he sent his awareness surging over her. "
44.0,110,text_content,"of the entire being. It shook her, weakened her, and she cowered in her mind, fearful of him. "
44.0,111,text_content,me.’ 
44.0,112,text_content,"She shook her head, terrified by the very thought. "
44.0,113,text_content,‘Show it to me!’ he commanded. 
44.0,114,text_content,‘No!’ 
44.0,115,text_content,"But she could not escape him. Bludgeoned by the terrible force of him, she closed her eyes and focused inward – the-direction-that-is-dark. "
44.0,116,text_content,"and around the lights, driven by darkness and a wind out of nowhere. "
44.0,117,text_content,have fallen had not Chani jumped to support her. 
44.0,118,text_content,‘Reverend Mother!’ Chani said. ‘What is wrong?’ 
44.0,119,text_content,"‘Tired,’Jessica whispered. ‘So … tired.’ "
44.0,120,text_content,"‘Here,’ Chani said. ‘Sit here.’ She helped Jessica to a cushion against the wall. "
44.0,121,text_content,The strong young arms felt so good to Jessica. She clung to Chani. 
44.0,122,text_content,"‘He has, in truth, seen the Water of Life?’ Chani asked. She disengaged herself from Jessica’s grip. "
44.0,123,text_content,weeks on a heaving sea. She sensed the old Reverend Mother within her … and all the others awakened and questioning: ‘‘What was that? What happened? Where was that place?’’ 
44.0,124,text_content,was the fact out of the Bene Gesserit dream. And the fact gave her no peace. 
44.0,125,text_content,‘What happened?’ Chani demanded. 
44.0,126,text_content,Jessica shook her head. 
44.0,127,text_content,"force without changing into something other than man. For a woman, the situation is reversed.’ "
44.0,128,text_content,"Jessica looked up, found Chani was staring at her while listening to Paul. "
44.0,129,text_content,"‘Do you understand me, Mother?’ Paul asked. "
44.0,130,text_content,She could only nod. 
44.0,131,text_content,as by taking.’ 
44.0,132,text_content,"‘And you, my son,’ Jessica asked, ‘are you one who gives or one who takes?’ "
44.0,133,text_content,his right. 
44.0,134,text_content,"Chani felt a draft against her cheek, turned to see the hangings close. "
44.0,135,text_content,"‘It was Otheym,’ Paul said. ‘He was listening.’ "
44.0,136,text_content,He is indeed the Lisan al-Gaib. 
44.0,137,text_content,"‘You have seen the future, Paul,’ Jessica said. ‘Will you say what you’ve seen?’ "
44.0,138,text_content,help him. ‘The space above Arrakis is filled with the ships of the Guild.’ Jessica trembled at the certainty in his voice. 
44.0,139,text_content,with every conscript he could muster. Every Great House has its raiders above us … waiting.’ 
44.0,140,text_content,filled her with awe. 
44.0,141,text_content,"Jessica tried to swallow in a dry throat, said: ‘For what are they waiting?’ "
44.0,142,text_content,Paul looked at her. ‘For the Guild’s permission to land. The Guild will strand on Arrakis any force that lands without permission.’ 
44.0,143,text_content,‘The Guild’s protecting us?’Jessica asked. 
44.0,144,text_content,to a point where even the poorest Houses are up there now waiting to loot us.’ 
44.0,145,text_content,she’d seen in him the night he’d revealed the path of the future that’d taken them among the Fremen. 
44.0,146,text_content,"a scout force sent out … to find a pre-spice mass. If we plant a quantity of the Water of Life above a pre-spice mass, do you know what will happen?’ "
44.0,147,text_content,"Jessica weighed his words, suddenly saw through to his meaning. ‘Paul!’ she gasped. "
44.0,148,text_content,spice or maker.’ 
44.0,149,text_content,"Chani put a hand to her mouth, shocked to numb silence by the blasphemy pouring from Paul’s lips. "
44.0,150,text_content,"‘He who can destroy a thing has the real control of it,’ Paul said. ‘We can destroy the spice.’ "
44.0,151,text_content,‘What stays the Guild’s hand?’Jessica whispered. 
44.0,152,text_content,know I have their secret here!’ Paul held out his cupped hand. ‘Without the spice they’re blind!’ 
44.0,153,text_content,Chani found her voice. ‘You said you see the ‘now!’ 
44.0,154,text_content,began to fade. 
44.0,155,text_content,to lose what they must have. But now they’re desperate. All paths lead into darkness.’ 
45.0,1,opening_text,And that day dawned when Arrakis lay at the hub of the universe with the wheel poised to spin. 
45.0,2,opening_caption,—from ‘Arrakis Awakening’ by the Princess Irulan 
45.0,3,text_content,‘Will you look at that thing!’ Stilgar whispered. 
45.0,4,text_content,the city of Arrakeen lay cold and gleaming in the light of the northern sun. 
45.0,5,text_content,Emperor Shaddam IV. 
45.0,6,text_content,in there.’ 
45.0,7,text_content,"‘Five legions,’ Paul said. "
45.0,8,text_content,"‘It grows light,’ Stilgar hissed. ‘We like it not, your exposing yourself, Muad’Dib. Let us go back into the rocks now.’ "
45.0,9,text_content,"‘I’m perfectly safe here,’ Paul said. "
45.0,10,text_content,"‘That ship mounts projectile weapons,’ Gurney said. "
45.0,11,text_content,"‘They believe us protected by shields,’ Paul said. ‘They wouldn’t waste a shot on an unidentified trio even if they saw us.’ "
45.0,12,text_content,source like stalks severed from a plant and left to wither. Only this basin and its city remained to the enemy. 
45.0,13,text_content,"‘They might try a sortie by ’thopter,’ Stilgar said. ‘If they see us.’ "
45.0,14,text_content,"‘Let them,’ Paul said. ‘We’ve ’thopters to burn today … and we know a storm is coming.’ "
45.0,15,text_content,a tent. 
45.0,16,text_content,‘Is there anything new to see from here?’ Gurney asked. ‘We should be getting under cover. The storm ‘is’ coming.’ 
45.0,17,text_content,"Ah-h-h, my dear Emperor, how confident you are.’ "
45.0,18,text_content,"‘Men are coming up the secret way,’ Stilgar said. ‘It may be Otheym and Korba returning.’ "
45.0,19,text_content,"‘All right, Stil,’ Paul said. ‘We’ll go back.’ "
45.0,20,text_content,telescope was taken by a Fedaykin guardsman. 
45.0,21,text_content,Muad’Dib’s command to attack. 
45.0,22,text_content,"Two men emerged from the hole by the communications equipment, spoke to the guards there. "
45.0,23,text_content,"Paul glanced at Stilgar, nodded in the direction of the two men. ‘Get their report, Stil.’ "
45.0,24,text_content,Stilgar moved to obey. 
45.0,25,text_content,"that dark hole in the rock, thought about the long climb down that narrow man-made tunnel to the floor of the basin. "
45.0,26,text_content,Stilgar crossed to Paul. 
45.0,27,text_content,‘What was so important that they couldn’t send a cielago with the message?’ Paul asked. 
45.0,28,text_content,"with a tight beam, it is wrong to use those things, Muad’Dib. They can find you by taking a bearing on its emission.’ "
45.0,29,text_content,"‘They’ll soon be too busy to find me,’ Paul said. ‘What did the men report?’ "
45.0,30,text_content,and other projectile weapons are in place. The people are deployed as you ordered. It was all routine.’ 
45.0,31,text_content,creeping like an insect working its way across an exposed rock. 
45.0,32,text_content,"‘It’ll take our Sardaukar a little time afoot before they can signal a troop carrier,’ Paul said. ‘They are being watched?’ "
45.0,33,text_content,"‘They are being watched,’ Stilgar said. "
45.0,34,text_content,"Beside Paul, Gurney Halleck cleared his throat. ‘Hadn’t we best be getting to a place of safety?’ "
45.0,35,text_content,"‘There is no such place,’ Paul said. ‘Is the weather report still favorable?’ "
45.0,36,text_content,"‘A great grandmother of a storm coming,’ Stilgar said. ‘Can you not feel it, Muad’Dib?’ "
45.0,37,text_content,"‘The air does feel chancy,’ Paul agreed. ‘But I like the certainty of poling the weather.’ "
45.0,38,text_content,report on the weather from their friends in space.’ 
45.0,39,text_content,‘Any more probing sorties?’ Paul asked. 
45.0,40,text_content,"‘Nothing since the landing last night,’ Stilgar said. ‘They know we’re here. I think now they wait to choose their own time.’ "
45.0,41,text_content,"‘We choose the time,’ Paul said. "
45.0,42,text_content,"Gurney glanced upward, growled: ‘If ‘they’ let us.’ "
45.0,43,text_content,"‘That fleet’ll stay in space,’ Paul said. "
45.0,44,text_content,Gurney shook his head. 
45.0,45,text_content,"‘They have no choice,’ Paul said. ‘We can destroy the spice. The Guild dares not risk that.’ "
45.0,46,text_content,"‘Desperate people are the most dangerous,’ Gurney said. "
45.0,47,text_content,‘Are we not desperate?’ Stilgar asked. 
45.0,48,text_content,Gurney scowled at him. 
45.0,49,text_content,of waiting we’ve added before Arrakis can bloom. He’s not—’ 
45.0,50,text_content,"‘Arrrgh,’ Gurney growled. "
45.0,51,text_content,‘Why’s he so gloomy?’ Stilgar asked. 
45.0,52,text_content,"‘He’s always gloomy before a battle,’ Paul said. ‘It’s the only form of good humor Gurney allows himself "
45.0,53,text_content,"me much to think on all the poor Harkonnen souls we’ll dispatch unshriven,’ he said. "
45.0,54,text_content,Stilgar chuckled. ‘He talks like a Fedaykin.’ 
45.0,55,text_content,"‘Gurney was born a death commando,’ Paul said. And he thought: ‘Yes, let them occupy their minds with small talk before we test ourselves against that force on the plain.’ He looked to the gap in the rock wall and back to Gurney, found that the troubadour-warrior had resumed a brooding scowl. "
45.0,56,text_content,"‘Worry saps the strength,’ Paul murmured. ‘You told me that once, Gurney.’ "
45.0,57,text_content,"‘My Duke,’ Gurney said, ‘my chief worry is the atomics. If you use them to blast a hole in the Shield Wall …’ "
45.0,58,text_content,risk our destroying the source of the spice.’ 
45.0,59,text_content,‘But the injunction against—’ 
45.0,60,text_content,"We’re going to blast the Shield Wall, not humans.’ "
45.0,61,text_content,"‘It’s too fine a point,’ Gurney said. "
45.0,62,text_content,"‘The hair-splitters up there will welcome any point,’ Paul said. ‘Let’s talk no more about it.’ "
45.0,63,text_content,yet?’ 
45.0,64,text_content,"‘Yes,’ Stilgar muttered. "
45.0,65,text_content,Paul looked at him. ‘What’s eating you?’ 
45.0,66,text_content,"‘I never knew the city man could be trusted completely,’ Stilgar said. "
45.0,67,text_content,"‘I was a city man myself once,’ Paul said. "
45.0,68,text_content,Stilgar stiffened. His face grew dark with blood. ‘Muad’Dib knows I did not mean—’ 
45.0,69,text_content,people have Fremen blood. It’s just that they haven’t yet learned how to escape their bondage. We’ll teach them.’ 
45.0,70,text_content,men of the communities.’ 
45.0,71,text_content,by the Sardaukar?’ 
45.0,72,text_content,"‘An old trick, my Duke. They thought to burden us with refugees.’ "
45.0,73,text_content,"for us, Stilgar.’ "
45.0,74,text_content,"‘The city people do seem eager,’ Stilgar said. "
45.0,75,text_content,"‘Their hate is fresh and clear,’ Paul said. ‘That’s why we use them as shock troops.’ "
45.0,76,text_content,"‘The slaughter among them will be fearful,’ Gurney said. "
45.0,77,text_content,Stilgar nodded agreement. 
45.0,78,text_content,"‘They were told the odds,’ Paul said. ‘They know every Sardaukar they kill will be one less for us. You see, gentlemen, they have something to die for. They’ve discovered they’re a people. They’re awakening.’ "
45.0,79,text_content,"A muttered exclamation came from the watcher at the telescope. Paul moved to the rock slit, asked: ‘What is it out there?’ "
45.0,80,text_content,it was like a hawk into a nest of rock partridge.’ 
45.0,81,text_content,"‘Our captive Sardaukar have arrived,’ Paul said. "
45.0,82,text_content,storage yard where they kept the spice.’ 
45.0,83,text_content,yet lives!’ 
45.0,84,text_content,Paul spoke to the Fedaykin at the telescope. ‘Watch the flagpole atop the Emperor’s ship. If my flag is raised there—’ 
45.0,85,text_content,"‘It will not be,’ Gurney said. "
45.0,86,text_content,us settle the issue between ourselves.’ 
45.0,87,text_content,"‘I’ve no experience with these offworld things,’ Stilgar said. ‘I’ve heard of them, but it seems unlikely the—’ "
45.0,88,text_content,"‘You don’t need experience to know what they’ll do,’ Gurney said. "
45.0,89,text_content,center.’ 
45.0,90,text_content,"‘There’s a subtle piece of business,’ Paul said. ‘The CHOAM Company flag.’ "
45.0,91,text_content,"‘It’s the same as the flag at the other ships,’ the Fedaykin guard said. "
45.0,92,text_content,"‘I don’t understand,’ Stilgar said. "
45.0,93,text_content,is. He’s saying he doesn’t care if it’s an Atreides here or not.’ 
45.0,94,text_content,‘How long till the storm strikes the Shield Wall?’ Paul asked. 
45.0,95,text_content,than we expected. It’s a great-great-grandmother of a storm … perhaps even more than you wished.’ 
45.0,96,text_content,world it could not be more than I wished. Will it strike the Shield Wall full on?’ 
45.0,97,text_content,"‘Close enough to make no difference,’ Stilgar said. "
45.0,98,text_content,Muad’Dib.’ 
45.0,99,text_content,same fix.’ 
45.0,100,text_content,"Paul restored the cover, said: ‘Start sending our men down, Stil.’ "
45.0,101,text_content,‘Will you not go with us?’ Stilgar asked. 
45.0,102,text_content,"‘I’ll wait here a bit with the Fedaykin,’ Paul said. "
45.0,103,text_content,"Stilgar gave a knowing shrug toward Gurney, moved to the hole in the rock wall, was lost in its shadows. "
45.0,104,text_content,"‘The trigger that blasts the Shield Wall aside, that I leave in your hands,’ Paul said. ‘You will do it?’ "
45.0,105,text_content,‘I’ll do it.’ 
45.0,106,text_content,out of there before the storm strikes.’ 
45.0,107,text_content,"The man bowed, followed Stilgar. "
45.0,108,text_content,undefended until we blow it.’ 
45.0,109,text_content,"‘Dispatch a cielago with a time signal,’ Paul ordered. "
45.0,110,text_content,Our people are using body shields as you commanded. The ground cars have stopped.’ 
45.0,111,text_content,"their bowl through gaps in the cover. A burst of wind caught the cover, whipped it away. "
45.0,112,text_content,stayed beside him. Paul crouched over the signalmen. 
45.0,113,text_content,"One said: ‘A ‘great-great-great’ grandmother of a storm, Muad’Dib.’ "
45.0,114,text_content,shouting above the growing noise of the storm. 
45.0,115,text_content,Gurney turned to obey. 
45.0,116,text_content,"Paul fastened his face filter, tightened the stillsuit hood. "
45.0,117,text_content,Gurney returned. 
45.0,118,text_content,"tunnel, stopped there, one hand at the trigger, his gaze on Paul. "
45.0,119,text_content,"‘We are getting no messages,’ the signalman beside Paul said. ‘Much static.’ "
45.0,120,text_content,"hand, returned his attention to the dial. The time counter crawled around its final circuit. "
45.0,121,text_content,"‘Now!’ Paul shouted, and dropped his hand. "
45.0,122,text_content,Gurney depressed the blast trigger. 
45.0,123,text_content,to the storm’s roar. 
45.0,124,text_content,Muad’Dib!’ he shouted. ‘The storm is on them and our gunners already are firing.’ 
45.0,125,text_content,barrier in the enemy camp. 
45.0,126,text_content,"‘The storm!’ someone shouted. ‘We must get under cover, Muad’Dib!’ "
45.0,127,text_content,"silence, turned a corner into a small chamber with glowglobes overhead and another tunnel opening beyond. "
45.0,128,text_content,Another signalman sat there at his equipment. 
45.0,129,text_content,"‘Much static,’ the man said. "
45.0,130,text_content,A swirl of sand filled the air around them. 
45.0,131,text_content,down to the basin still open?’ Paul asked. 
45.0,132,text_content,They’re cleaning up with lasbeams.’ 
45.0,133,text_content,‘Tell them to use their hands!’ Paul barked. ‘There are shields active down there!’ 
45.0,134,text_content,"‘They are being careful, Muad’Dib,’ the man said, but he turned to obey. "
45.0,135,text_content,The signalmen from outside pressed past them carrying their equipment. 
45.0,136,text_content,‘I told those men to leave their equipment!’ Paul said. 
45.0,137,text_content,"‘Fremen do not like to abandon equipment, Muad’Dib,’ one of his Fedaykin chided. "
45.0,138,text_content,any equipment.’ 
45.0,139,text_content,should the Harkonnens try to retaliate in kind.’ 
45.0,140,text_content,get off Arrakis.’ 
45.0,141,text_content,"‘The new command post is all prepared, though, m’Lord,’ Gurney said. "
45.0,142,text_content,"‘They’ve no need of me in the command post yet,’ Paul said. ‘The plan would go ahead without me. We must wait for the—’ "
45.0,143,text_content,"phone against his ear. ‘Much static!’ He began scribbling on a pad in front of him, shaking his head waiting, writing … waiting. "
45.0,144,text_content,read: 
45.0,145,text_content,‘Raid … on Sietch Tabr … captives … Alia (blank) families of (blank) dead are … they (blank) son of Muad’Dib …’ 
45.0,146,text_content,"Again, the signalman shook his head. "
45.0,147,text_content,Paul looked up to see Gurney staring at him. 
45.0,148,text_content,"‘The message is garbled,’ Gurney said. ‘The static. You don’t know that …’ "
45.0,149,text_content,spread across the universe. 
45.0,150,text_content,to chuckle and rub its hands within him. 
45.0,151,text_content,And Paul thought: ‘How little the universe knows about the nature of real cruelty!’ 
46.0,1,opening_text,"and her voice is my voice. And she sees unto the farthest reaches of possibility. Yea, unto the vale of the unknowable does she see because of me.’ "
46.0,2,opening_caption,—from ‘Arrakis Awakening’ by the Princess Irulan 
46.0,3,text_content,captured battle flags that were the room’s only decoration. 
46.0,4,text_content,"Voices sounded from the right of the chamber, echoing out of a high passage: ‘Make way! Make way for the Royal Person!’ "
46.0,5,text_content,"while his throne was brought, ignoring the Baron, seemingly ignoring every person in the room. "
46.0,6,text_content,crest in gold upon its crown. 
46.0,7,text_content,"through with streaks of yellow fire. They placed it on the dais and the Emperor mounted, seated himself. "
46.0,8,text_content,"– sunken cheeks and eyes, an overlong nose, skin mottled and with protruding veins. "
46.0,9,text_content,"beauty, green eyes that looked past and through him. "
46.0,10,text_content,‘My dear Baron.’ 
46.0,11,text_content,greeting him. 
46.0,12,text_content,"The Baron bowed low, advanced to the required ten paces from the dais. ‘I came at your summons, Majesty.’ "
46.0,13,text_content,‘Summons!’ the old witch cackled. 
46.0,14,text_content,"you’ve sent your minion, Thufir Hawat.’ "
46.0,15,text_content,use against Sardaukar. Still … 
46.0,16,text_content,‘Well?’ the Emperor said. 
46.0,17,text_content,"land at a smuggler base and attempt infiltrating the camp of the Fremen fanatic, this Muad’Dib.’ "
46.0,18,text_content,‘Incredible!’ the Emperor said. 
46.0,19,text_content,"One of the witch’s clawlike hands tapped the Emperor’s shoulder. She leaned forward, whispered in his ear. "
46.0,20,text_content,"The Emperor nodded, said: ‘Five days, Baron. Tell me, why aren’t you worried about his absence?’ "
46.0,21,text_content,"‘But I ‘am’ worried, Majesty!’ "
46.0,22,text_content,"The Emperor continued to stare at him, waiting. The Reverend Mother emitted a cackling laugh. "
46.0,23,text_content,the latent poison and need for an antidote. 
46.0,24,text_content,"‘How clever of you, Baron,’ the Emperor said. ‘And where are your nephews, Rabban and the young Feyd-Rautha?’ "
46.0,25,text_content,"‘The storm comes, Majesty. I sent them to inspect our perimeter lest the Fremen attack under cover of the sand.’ "
46.0,26,text_content,and that Fremen rabble won’t attack while I’m here with five legions of Sardaukar.’ 
46.0,27,text_content,"‘Surely not, Majesty,’ the Baron said, ‘but error on the side of caution cannot be censured.’ "
46.0,28,text_content,cancel – because of this stupid affair?’ 
46.0,29,text_content,"the Convention and the dictum familia of the Great Houses, fretted him. ‘Does he mean to kill me?’ the Baron asked himself. ‘He couldn’t! Not with the other Great Houses waiting up there, aching for any excuse to gain from this upset on Arrakis.’ "
46.0,30,text_content,‘Have you taken hostages?’ the Emperor asked. 
46.0,31,text_content,a one were already dead.’ 
46.0,32,text_content,‘So?’ the Emperor said. 
46.0,33,text_content,to make epigrams over the battles and idolize the wounded.’ 
46.0,34,text_content,"‘Perhaps you’ve never sought the right kind of hostages,’ the Emperor said. "
46.0,35,text_content,to him. But there was no one here to obey his summons. 
46.0,36,text_content,‘Do you have any idea who this Muad’Dib could be?’ the Emperor asked. 
46.0,37,text_content,of civilization. Your Majesty knows this.’ 
46.0,38,text_content,"The Emperor glanced at his Truthsayer, turned back to scowl at the Baron. ‘And you have no other knowledge of this Muad’Dib?’ "
46.0,39,text_content,"‘A madman,’ the Baron said. ‘But all Fremen are a little mad.’ "
46.0,40,text_content,‘Mad?’ 
46.0,41,text_content,to open a wedge for their men to attack us. They have no … no … decency!’ 
46.0,42,text_content,investigated the southern polar regions of Arrakis?’ 
46.0,43,text_content,"is uninhabitable, open to wind and worm. There’s not even any spice in those latitudes.’ "
46.0,44,text_content,‘You’ve had no reports from spice lighters that patches of greenery appear there?’ 
46.0,45,text_content,"too costly, Your Majesty. It’s a place where men cannot survive for long.’ "
46.0,46,text_content,appeared completely unafraid and there was a look to her stare that made the Baron feel uneasy for no reason he could explain. 
46.0,47,text_content,obviously was shaken by the child’s presence. 
