text_part,text_content
text_content,"Tyekanik asked: ‘My Lord, are you sure?’ "
text_content,‘Isn’t it what we discussed?’ Farad’n asked. 
text_content,"‘Yes, but …’ "
text_content,"Farad’n chuckled, addressed Jessica. ‘Tyek suspects my sources. But one learns from books and reels only that certain things can be done. Actual learning requires that you do those things.’ "
text_content,Jessica mused on this as she lifted herself from the chair. Her mind returned to Farad’n’s hand signals. He had an Atreides-style battle language! It spoke of careful analysis. Someone here was consciously copying the Atreides. 
text_content,"‘Of course,’ Jessica said, ‘you’ll want me to teach you as the Bene Gesserit are taught.’ "
text_content,"Farad’n beamed at her. ‘The one offer I cannot resist,’ he said. "
text_poem,". <h6 class=""bodytext-right"">– Tagir Mohandis: Conversations with a Friend</h6> "
text_content,"Leto was far out on the sand when he heard the worm behind him, coming to his thumper there and the dusting of spice he’d spread around the dead tigers. There was a good omen for this beginning of their plan: worms were scare enough in these parts most times. The worm was not essential, but it helped. There would be no need for Ghanima to explain a missing body. "
text_content," … only then would she remember him. Until then, he was dead. "
text_content,Now Leto felt truly alone. 
text_content,"He moved with the random walk which made only those sounds natural to the desert. Nothing in his passage would tell that worm back there that human flesh moved here. It was a way of walking so deeply conditioned in him that he didn’t need to think about it. The feet moved of themselves, no measurable rhythm to their pacing. Any sound his feet made could be ascribed to the wind, no gravity. No human passed here. "
text_content,"When the worm had done its work behind him, Leto crouched behind a dune’s slipface and peered back toward The Attendant. Yes, he was far enough. He planted a thumper and summoned his transportation. The worm came swiftly, giving him barely enough time to position himself before it engulfed the thumper. As it passed, he went up its side on the Maker hooks, opened the sensitive leading edge of a ring, and turned the mindless beast southeastward. It was a small worm, but strong. He could sense the strength in its twisting as it hissed across the dunes. There was a following breeze and he felt the heat of their passage, the fiction which the worm converted to the beginnings of spice within itself. "
text_content,"As the worm moved, his mind moved. Stilgar had taken him up for his first worm journey. Leto had only to let his memory flow and he could hear Stilgar’s voice: calm and precise, full of politeness from another age. Not for Stilgar the threatening staggers of a Fremen drunk on spice-liquor. Not for Stilgar the loud voice and bluster of these times. No – Stilgar had his duties. He was an instructor of royalty: ‘In the old times, the birds were named for their songs. Each wind had its name. A six-klick wind was called a Pastaza, a twenty-klick wind was Cueshma, and a hundred-klick wind was Heinali – Heinali, the manpusher. Then there was the wind of the demon on the open desert: Hulasikali Wala, the wind that eats flesh.’ "
text_content,"And Leto, who’d already known these things, had nodded his gratitude at the wisdom of such instruction. "
text_content,But Stilgar’s voice could be filled with many valuable things. 
text_content,"‘There were in olden times certain tribes which were known to be water hunters. They were called Iduali, which meant “water insects”, because those people wouldn’t hesitate to steal the water of another Fremen. If they caught you alone in the desert they would not even leave you the water of your flesh. There was this place where they lived: Sietch Jacurutu. That’s where the other tribes banded and wiped out the Iduali. That was a long time ago, before Keynes even – in my great-great-grandfather’s days. And from that day to this, no Fremen has gone to Jacurutu. It is tabu.’ "
text_content,"Thus had Leto been reminded of knowledge which lay in his memory. It had been an important lesson about the working of memory. A memory was not enough, even for one whose past was as multiform as his, unless its use was known and it value revealed to judgment. Jacurutu would have water, a windtrap, all of the attributes of a Fremen sietch, plus the value without compare that no Fremen would venture there. Many of the young would not even know such a place as Jacurutu had ever existed. Oh, they would know about Fondak, of course, but that was a smuggler place. "
text_content,It was a perfect place for the dead to hide – among the smugglers and the dead of another age. 
text_content,. 
text_content,"The worm tired before dawn. Leto slid off its side and watched it dig itself into the dunes, moving slowly in the familiar pattern of the creatures. It would go deep and sulk. "
text_content,", he thought. "
text_content,"He stood atop a dune and scanned all around: emptiness, emptiness, emptiness. Only the wavering track of the vanished worm broke the pattern. "
text_content,"The slow cry of a nightbird challenged the first green line of light along the eastern horizon. Leto dug himself into the sand’s concealment, inflated a stilltent around his body and sent the tip of a sandsnorkel questioning for air. "
text_content,"For a long time before sleep came, he lay in the enforced darkness thinking about the decision he and Ghanima had made. It had not been an easy decision, especially for Ghanima. He had not told her all of his vision, nor all of the reasoning derived from it. It was a vision, not a dream, in his thinking now. But the peculiarity of this thing was that he saw it as a vision of a vision. If any argument existed to convince him that his father still lived, it lay in that vision-vision. "
text_content,. 
text_content,Leto sighed. To turn his back on his father was like betraying a god. But the Atreides Empire needed shaking up. It had fallen into the worst of Paul’s vision. How casually it obliterated men. It was done without a second thought. The mainspring of a religious insanity had been wound tight and left ticking. 
text_content,. 
text_content,"A way out of that insanity lay along the Golden Path, Leto knew. His father had seen it. But humanity might come out of that Golden Path and look back down it at Muad’Dib’s time, seeing that as a better age. Humankind had to experience the alternative to Muad’Dib, though, or never understand its own myths. "
text_content, … 
text_content,"Given the choice, there was little doubt what most citizens of this Empire would select. "
text_content,. 
text_content,. 
text_content,", he prayed. His planet remained strong and alive beneath him and around him. Its sand pressed close against the stilltent. Dune was a giant counting its massed riches. It was a beguiling entity, both beautiful and grossly ugly. The only coin its merchants really knew was the bloodpulse of their own power, no matter how that power had been amassed. They possessed this planet the way a man might possess a captive mistress, or the way the Bene Gesserits possessed their Sisters. "
text_content,No wonder Stilgar hated the merchant-priests. 
text_content,. 
text_content,"Leto recalled the beauties of the old sietch ways, the life lived before the coming of the Imperium’s technocracy, and his mind flowed as he knew Stilgar’s dreams flowed. Before the glowglobes and lasers, before the ornithopters and spice-crawlers there’d been another kind of life: brown-skinned mothers with babies on their hips, lamps which burned spice-oil amidst a heavy fragrance of cinnamon, Naibs who persuaded their people while knowing none could be compelled. It had been a darkswarming of life in rocky burrows … "
text_content,", Leto thought. "
text_content,"Presently, he slept. </html> "
text_poem,". <h6 class=""bodytext-right"">– Stilgar’s Report<br/>to the Landsraad Commission</h6> "
text_content,"Farad’n studied Duncan Idaho through the spy circuit, seeking a clue to that strange man’s behaviour. It was shortly after noon and Idaho waited outside the quarters assigned to the Lady Jessica, seeking audience with her. Would she see him? She’d know they were spied upon, of course. But would she see him? "
text_content,"Around Farad’n lay the room where Tyekanik had guided the training of the Laza tigers – an illegal room, really, filled as it was with forbidden instruments from the hands of the Tleilaxu and Ixians. By the movement of switches at his right hand, Farad’n could look at Idaho from six different angles, or shift to the interior of the Lady Jessica’s suite where the spying facilities were equally sophisticated. "
text_content,"Idaho’s eyes bothered Farad’n. Those pitted metal orbs which the Tleilaxu had given their ghola in the regrowth tanks marked their possessor as profoundly different from other humans. Farad’n touched his own eyelids, feeling the hard surfaces of the permanent contact lenses which concealed the total blue of his spice addiction. Idaho’s eyes must record a different universe. How could it be otherwise. It almost tempted Farad’n to seek out the Tleilaxu surgeons and answer that question himself. "
text_content,. 
text_content,. 
text_content,Tyekanik wanted to keep him on Salusa or kill him. Perhaps that would be best. 
text_content,"Farad’n shifted to the frontal view. Idaho sat on a hard bench outside the door to the Lady Jessica’s suite. It was a windowless foyer with light wood walls decorated by lance pennants. Idaho had been on that bench more than an hour and appeared ready to wait there forever. Farad’n bent close to the screen. The loyal swordmaster of the Atreides, instructor of Paul Maud’Dib, had been treated kindly by his years on Arrakis. He’d arrived with a youthful spring in his step. A steady spice diet must have helped him, of course. And that marvelous metabolic balance which the Tleilaxu tanks always imparted. Did Idaho really remember his past before the tanks? No other whom the Tleilaxu had revived could claim this. What an enigma this Idaho was! "
text_content,The reports of his death were in the library. The Sardaukar who’d slain him reported his prowess: nineteen of their number dispatched by Idaho before he’d fallen. Nineteen Sardaukar! His flesh had been well worth sending to the regrowth tanks. But the Tleilaxu had made a mentat out of him. What a strange creature lived in that regrown flesh. How did it feel to be a human computer in addition to all of his other talents? 
text_content,Farad’n knew his own talents and held few illusions about them. He was a historian-archaeologist and judge of men. Necessity had forced him to become an expert on those who would serve him – necessity and a careful study of the Atreides. He saw it as the price always demanded of aristocracy. To rule required accurate and incisive judgments about those who wielded your power. More than one ruler had fallen through mistakes and excesses of his underlings. 
text_content,"Careful study of the Atreides revealed a superb talent in choosing servants. They’d known how to maintain loyalty, how to keep a fine edge on the ardor of their warriors. "
text_content,Idaho was not acting in character. 
text_content,"Farad’n squinted his eyes, trying to see past the skin of this man. There was a sense of duration about Idaho, a feeling that he could not be worn down. He gave the impression of being self-contained, an organized and firmly integrated whole. The Tleilaxu tanks had set something more than human into motion. Farad’n sensed this. There was a self-renewing movement about the man, as though he acted in accordance with immutable laws, beginning anew at every ending. He moved in a fixed orbit with an endurance about him like that of a planet around a star. He would respond to pressure without breaking – merely shifting his orbit slightly but not really changing anything basic. "
text_content,"Whatever his motive, he had done it for the Atreides, for his ruling House. The Atreides were the star of his orbit. "
text_content,. 
text_content,. 
text_content,"It gave the thought an added depth. Mentats made mistakes, but not often. "
text_content,"Having come to this conclusion. Farad’n almost summoned his aides to have them send the Lady Jessica away with Idaho. He poised himself on the point of acting, withdrew. "
text_content,"Both of those people – the ghola-mentat and the Bene Gesserit witch – remained counters of unknown denomination in this game of power. Idaho must be sent back because that would certainly stir up troubles on Arrakis. Jessica must be kept here, drained of her strange knowledge to benefit House Corrino. "
text_content,"Farad’n knew it was a subtle and deadly game he played. But he had prepared himself for this possibility over the years, ever since he’d realized that he was more intelligent, more sensitive than those around him. It had been a frightening discovery for a child, and he knew the library had been his refuge as well as his teacher. "
text_content,"Doubts ate at him now, though, and he wondered if he was quite up to this game. He’d alienated his mother, lost her counsel, but her decisions had always been dangerous to him. Tigers! Their training had been an atrocity and their use had been stupidity. How easy they were to trace! She should be thankful to suffer nothing more than banishment. The Lady Jessica’s advice had fitted his needs with a lovely precision there. She must be made to divulge the way of that Atreides thinking. "
text_content,"His doubts began to fade away. He thought of his Sardaukar once more growing tough and resilient through the rigorous training and the denial of luxury which he commanded. His Sardaukar legions remained small, but once more they were a man-to-man match for the Fremen. That served little purpose as long as the limits imposed by the Treaty of Arrakeen governed the relative size of the forces. Fremen could overwhelm him by their numbers – unless they were tied up and weakened by civil war. "
text_content,It was too soon for a battle of Sardaukar against Fremen. He needed time. He needed new allies from among the discontented Houses Major and the newly powerful from the Houses Minor. He needed access to CHOAM financing. He needed the time for his Sardaukar to grow stronger and the Fremen to grow weaker. 
text_content,"Again Farad’n looked at the screen which revealed the patient ghola. Why did Idaho want to see the Lady Jessica at this time? He would know they were spied upon, that every word, every gesture would be recorded and analyzed. "
text_content,"Farad’n glanced away from the screen to the ledge beside his control console. In the pale electronic light he could make out the spools which contained the latest reports from Arrakis. His spies were thorough; he had to give them credit. There was much to give him hope and pleasure in those reports. He closed his eyes, and the high points of those reports passed through his mind in the oddly editorial form to which he’d reduced the spools for his own uses: "
text_content,.’ 
text_content,.’ 
text_content,Farad’n liked the pointedness of his own summary. The new diversity on Arrakis could only bring violence. He had the essential concepts firmly etched into the spools: 
text_content,. 
text_content,"Not for the first time, Farad’n asked himself why Tyekanik had embraced that religion. Tyekanik behaved oddly in his new morality. He seemed utterly sincere, but carried along as though against his will. Tyekanik was like one who had stepped into the whirlwind to test it and had been caught up by forces beyond his control. Tyekanik’s conversion annoyed Farad’n by its chracterless completeness. It was a reversion to very old Sardaukar ways. He warned that the young Fremen might yet revert in a similar way, that the inborn, ingrained traditions would prevail. "
text_content,"Once more Farad’n thought about those report spools. They told of a disquieting thing: the persistence of a cultural remnant from the most ancient Fremen times – ‘The Water of Conception’. The amniotic fluid of the newborn was saved at birth, distilled into the first water fed to that child. The traditional form required a godmother to serve the water, saying: ‘Here is the water of thy conception.’ Even the young Fremen still followed this tradition with their own new-born. "
text_content,. 
text_content,"Farad’n found himself revolted by the idea of drinking water distilled from the amniotic fluid which had borne him. And he thought about the surviving twin, Ghanima, her mother dead when she’d taken that strange water. Had she reflected later upon that odd link with her past? Probably not. She’d been raised Fremen. What was natural and acceptable to Fremen had been natural and acceptable to her. "
text_content,Momentarily Farad’n regretted the death of Leto II. It would have been interesting to discuss this point with him. Perhaps an opportunity would come to discuss it with Ghanima. 
text_content,", reflecting a universe of uncertainties. "
text_content,"The spy screen showed a servant opening the Lady Jessica’s door. The woman beckoned Idaho, who arose from the bench and went through the door. The servant would file a complete report later, but Farad’n, his curiosity once more fully aroused, touched another switch on his console, watched as Idaho entered the sitting room of the Lady Jessica’s quarters. "
text_content,How calm and contained the mentat appeared. And how fathomless were his ghola eyes. 
text_poem,"’ <h6 class=""bodytext-right"">– The Mentat Handbook</h6> "
text_content,", the Sacrifice, to commemorate the death which made his presence ‘real in all places’. "
text_content,"The Preacher chose the early morning of this day to appear once more in the plaza of Ana’s temple, defying the order for his arrest which everyone knew had been issued. The delicate truce prevailed between Alia’s Priesthood and those desert tribes which had rebelled, but the presence of this truce could be felt as a tangible thing which moved everyone in Arrakeen with uneasiness. The Preacher did not dispel that mood. "
text_content,", ‘to feel then the Holy Presence of the Kwisatz Haderach on His day.’ "
text_content,"The Preacher entered the plaza at first light, finding the place already thronging with the faithful. He kept a hand lightly on the shoulder of his young guide, sensing the cynical pride in the lad’s walk. Now, when The Preacher approached, people noticed every nuance of his behaviour. Such attention was not entirely distasteful to the young guide. The Preacher merely accepted it as a necessity. "
text_content,"Taking his stance on the third of the Temple’s steps, The Preacher waited for the hush to come. When silence had spread like a wave through the throng and the hurrying footsteps of others come to listen could be heard at the plaza’s limits, he cleared his throat. It was still morning-cold around him and light had not yet come down into the plaza from the building tops. He felt the gray hush of the great square as he began to speak. "
text_content,"‘I have come to give homage and to preach in the memory of Leto Atreides II,’ he said, calling out in that strong voice so reminiscent of a wormsman from the desert. ‘I do it in compassion for all who suffer. I say to you what the dead Leto has learned, that tomorrow has not yet happened and may never happen. This moment here is the only observable time and place for us in our universe. I tell you to savor this moment and understand what it teaches. I tell you to learn that a government’s growth and its death are apparent in the growth and death of its citizens.’ "
text_content,A disturbed murmur passed through the plaza. Did he mock the death of Leto II? They wondered if Priest Guards would rush out now and arrest The Preacher. 
text_content,"Alia knew there would be no such interruption of The Preacher. It was her order that he be left unmolested on this day. She had disguised herself in a good stillsuit with a moisture mask to conceal her nose and mouth, and a common hooded robe to hide her hair. She stood in the second row beneath the Preacher, watching him carefully. Was this Paul? The years might have changed him thus. And he had always been superb with Voice, a fact which made it difficult to identify him by his speech. Still, this Preacher made his voice do what he wanted. Paul could not have done it better. She felt that she had to know his identity before she could act against him. How his words dazzled her! "
text_content,"She sensed no irony in The Preacher’s statement. He was using the seductive attraction of definite sentences uttered with a driving sincerity. People might stumble only momentarily at his meanings, realizing that he had meant them to stumble, teaching them in this fashion. Indeed, he picked up the crowd’s response, saying: ‘Irony often masks the inability to think beyond one’s assumptions. I am not being ironic. Ghanima has said to you that the blood of her brother cannot be washed off. I concur. "
text_content,"‘It will be said that Leto has gone where his father went, has done what his father did. Muad’Dib’s Church says he chose in behalf of his own humanity a course which might appear absurd and foolhardy, but which history will validate. That history is being rewritten even now. "
text_content,‘I say to you that there is another lesson to be learned from these lives and their endings.’ 
text_content,". Was he saying that one or both were now truly dead? How could that be? A Truthsayer had confirmed Ghanima’s story. What was this Preacher doing, then? Was he making a statement of myth or reality? "
text_content,"‘Note this other lesson well!’ The Preacher thundered, lifting his arms. ‘If you would possess your humanity, let go of the universe!’ "
text_content,"He lowered his arms, pointed his empty sockets directly at Alia. He seemed to be speaking intimately to her, an action so obvious that several around her turned to peer inquiringly in her direction. Alia shivered at the power in him. This could be Paul. It could! "
text_content,"‘But I realize that humans cannot bear very much reality,’ he said. ‘Most lives are a flight from selfhood. Most prefer the truths of the stable. You stick your heads into the stanchions and munch contentedly until you die. Others use you for their purposes. Not once do you live outside the stable to lift your head and be your own creature. Maud’Dib came to tell you about that. Without understanding his message, you cannot revere him!’ "
text_content,"Someone in the throng, possible a Priest in disguise, could stand no more. His hoarse male voice was lifted in a shout: ‘You don’t live the life of Muad’Dib! How dare you to tell others how they must revere him!’ "
text_content,‘Because he’s dead!’ The Preacher bellowed. 
text_content,"Alia turned to see who had challenged The Preacher. The man remained hidden from her, but his voice came over the intervening heads in another shout: ‘If you believe him truly dead, then you are alone from this time forward!’ "
text_content,"Surely it was a Priest, Alia thought. But she failed to recognize the voice. "
text_content,"‘I come only to ask a simple queston,’ The Preacher said. ‘Is Muad’Dib’s death to be followed by the moral suicide of all men? Is that the inevitable aftermath of a Messiah?’ "
text_content,‘Then you admit him Messiah!’ the voice from the crowd shouted. 
text_content,"‘Why not, since I’m the prophet of his times?’ The Preacher asked. "
text_content,"There was such calm assurance in his tone and manner that even his challenger fell silent. The crowd responded with a disturbed murmur, a low animal sound. "
text_content,"‘Yes,’ The Preacher repeated, ‘I am the prophet of these times.’ "
text_content,"Alia, concentrating on him, detected the subtle inflections of Voice. He’d certainly controlled the crowd. Was he Bene Gesserit trained? Was this another ploy of the Missionaria Protectiva? Not Paul at all, but just another part of the endless power game? "
text_content,‘I articulate the myth and the dream!’ The Preacher shouted. ‘I am the physician who delivers the child and announces that the child is born. Yet I come to you at a time of death. Does that not disturb you? It should shake your souls!’ 
text_content,"Even as she felt anger at his words, Alia understood the pointed way of his speech. With others, she found herself edging closer up the steps, crowding towards this tall man in desert garb. His young guide caught her attention: how bright-eyed and saucy the lad appeared! Would Muad’Dib employ such a cynical youth? "
text_content,"‘I mean to disturb you!’ The Preacher shouted. ‘It is my intention! I come here to combat the fraud and illusion of your conventional, institutionalized religion. As with all such religions, your institution moves towards cowardice, it moves toward mediocrity, inertia, and self-satisfaction:’ "
text_content,Angry murmurs began to arise in the center of the thong. 
text_content,"Alia felt the tensions and gloatingly wondered if there might not be a riot. Could The Preacher handle these tensions? If not, he could die right here! "
text_content,"‘The Priest who challenged me!’ The Preacher called, pointing into the crowd. "
text_content," Alia thought. A thrill ran through her, almost sexual in its undertones. This Preacher played a dangerous game, but he played it consummately. "
text_content,"‘You, Priest in your mufti,’ The Preacher called, ‘you are a chaplain to the self-satisfied. I come not to challenge Muad’Dib but to challenge you! Is your religion real when it costs you nothing and carries no risk? Is your religion real when you fatten upon it? Is your religion real when you commit atrocities in its name? Whence comes your downward degeneration from the original revelation? Answer me, Priest!’ "
text_content,"But the challenger remained silent. And Alia noted that the crowd once more was listening with avid submission to The Preacher’s every word. By attacking the Priesthood, he had their sympathy! And if her spies were correct, most of the pilgrims and Fremen on Arrakis believed this man was Muad’Dib. "
text_content,"‘The son of Muad’Dib risked!’ The Preacher shouted, and Alia heard tears in his voice. ‘Muad’Dib risked! They paid their price! And what did Muad’Dib achieve? A religion which is doing away with him!’ "
text_content,. She could see where The Preacher’s hands were deeply veined along the skin protruding from the wrist seals of his stillsuit. She could see that one finger of his left hand had worn a ring; the identation remained. Paul had worn a ring on that finger: the Atreides Hawk which now reposed in Sietch Tabr. Leto would have worn it had he lived … or had she permitted him to ascend the throne. 
text_content,"Again The Preacher aimed his empty sockets at Alia, spoke intimately, but with a voice which carried across the throng. "
text_content," from his position on this world. He showed us that men must do this always, choosing the uncertain instead of the certain.’ His voice, Alia noted, took on a pleading tone at the end of his statement. "
text_content,But what if they proved it was Paul? 
text_content,Someone pushed Alia even closer to him. She felt herself enthralled by his presence even as she fought to still her anger. Was this Paul? Gods below! What could she do? 
text_content, He showed you this!’ 
text_content,"With a terrifying directness The Preacher reached out, grabbed Alia’s arm. It was done without any groping or hesitation. She tried to pull away, but he held her in a painful grip, speaking directly into her face as those around them edged back in confusion. "
text_content,"‘What did Paul Atreides tell you, woman?’ he demanded. "
text_content," she asked herself. She wanted to sink into her inner lives, ask their protection, but the world within remained frighteningly silent, mesmerized by this figure from their past. "
text_content,‘He told you that completion equals death!’ The Preacher shouted. ‘Absolute prediction is completion … is death!’ 
text_content,"She tried to pry his fingers away. She wanted to grab her knife and slash him away from her, but dared not. She had never felt this daunted in all of her life. "
text_content,"The Preacher lifted his chin to speak over her to the crowd, shouted: ‘I give you Muad’Dib’s words! He said, “I’m going to rub your faces in things you try to avoid. I don’t find it strange that all you want to believe is only that which comforts you. How else do humans invent the traps which betray us into mediocrity? How else do we define cowardice?” That’s what Muad’Dib told you!’ "
text_content,"Abruptly he released Alia’s arm, thrust her into the crowd. She would have fallen but for the press of people supporting her. "
text_content,"‘To exist is to stand out, away from the background,’ The Preacher said. ‘You aren’t thinking or really existing unless you’re willing to risk even your own sanity in the judgment of your existence.’ "
text_content,"Stepping down, The Preacher once more took Alia’s arm – no faltering or hesitation. He was gentler this time, though. Leaning close, he pitched his voice fpr her ears alone, said: ‘Stop trying to pull me once more into the background, sister.’ "
text_content,"Then, hand on his young guide’s shoulder, he stepped into the throng. Way was made for the strange pair. Hands reached out to touch The Preacher, but people reached with an awesome tenderness, fearful of what they might find beneath that dusty Fremen robe. "
text_content,Ali stood alone in her shock as the throng moved out behind The Preacher. 
text_content,"Certainty filled her. It was Paul. No doubt remained. It was her brother. She felt what the crowd felt. She had stood in the sacred presence and now her universe tumbled all about her. She wanted to run after him, pleading for him to save her from herself, but she could not move. While others passed to follow The Preacher and his guide, she stood intoxicated with an absolute despair, a distress so deep that she could only tremble with it, unable to command her own muscles. "
text_content, she asked herself. 
text_content,"Now she did not even have Duncan to lean upon, nor her mother. The inner lives remained silent. There was Ghanima, held securely under guard within the Keep, but Alia could not bring herself to take this distress to the surviving twin. "
text_poem,". <h6 class=""bodytext-right"">– The Azhar Book: Shamra 1:4</h6> "
text_content,"Jessica awaited Idaho at the window of her sitting room. It was a comfortable room with soft divans and old-fashioned chairs. There wasn’t a suspensor in any of her rooms, and the glowglobes were crystal from another age. Her window overlooked a courtyard garden one story down. "
text_content," training, felt the outflow of enforced calmness. "
text_content,"The high sun threw its searchlight along a dustbeam into the courtyard, highlighting the silver wheel of a spider-web stretched in the branches of a linden tree which reached almost to her window. It was cool within her quarters, but outside the sealed window there was air which trembled with pertrified heat. Castle Corrino sat in a stagnant place which belied the greens in her courtyard. "
text_content,She heard Idaho stop directly behind her. 
text_content,"Without turning, she said. ‘The gift of words is the gift of deception and illusion, Duncan. Why do you wish words with me?’ "
text_content,"‘It may be that only one of us will survive,’ he said. "
text_content,"‘And you wish me to make a good report of your efforts?’ She turned, saw how calmly he stood there, watching her with those gray metal eyes which held no center of focus. How blank they were! "
text_content,"‘Duncan, is it possible that you’re jealous of your place in history?’ "
text_content,"She spoke accusingly and remembered as she spoke that other time when she’d confronted this man. He’d been drunk then, set to spy upon her, and was torn by conflicting obligations. But that had been a pre-ghola Duncan. This was not the same man at all. This one was not divided in his actions, not torn. "
text_content,"He proved her summation by smiling. ‘History holds its own court and delivers its own judgments,’ he said. ‘I doubt that I’ll be concerned when my judgment’s handed down.’ "
text_content,‘Why are you here?’ she asked. 
text_content,"‘For the same reason you’re here, My Lady.’ "
text_content," How could he? Only Ghanima knew. Then had he enough data for a mentat computation? That was possible. And what if he said something to give her away? Would he do that if he shared her reason for being here? He must know their every movement, every word was being spied upon by Farad’n or his servants. "
text_content,"‘House Atreides has come to a bitter crossroads,’ she said. ‘Family turned against itself. You were among my Duke’s most loyal men, Duncan. When the Baron Harkonnen –’ "
text_content," What a risk that had been for Paul, but it had bound Duncan Idaho even more firmly to him. The trust in the revelation had been a coin almost too great to imagine. Paul had known what the Baron’s people had done to Idaho. "
text_content,"‘House Atreides is not dead,’ Jessica said. "
text_content,"‘What is House Atreides?’ he asked. ‘Are you House Arteides? Is it Alia? Ghanima? Is it the people who serve this House? I look at those people and they bear the stamp of travail beyond words! How can they be Atreides? Your son said it rightly: “Travail and persecution are the lot of all who follow me.” I would break myself away from that, My Lady.’ "
text_content,‘Have you really gone over to Farad’n?’ 
text_content,"‘Isn’t that what you’ve done, My Lady? Didn’t you come here to convince Farad’n that a marriage to Ghanima would solve all of our problems?’ "
text_content,"‘House Arteides has always been essentially an idea,’ she said. ‘You know that, Duncan. We bought loyalty with loyalty.’ "
text_content,"‘Service to the people,’ Idaho sneered. ‘Ahhh, many’s the time I’ve heard your Duke say it. He must lie uneasy in his grave, My Lady.’ "
text_content,‘Do you really think us fallen that low?’ 
text_content,"‘My Lady, did you not know that there are Fremen rebels – they call themselves “Marquis of the Inner Desert” – who curse House Atreides and even Muad’Dib?’ "
text_content,"‘I heard Farad’n’s report,’ she said, wondering where he was leading this conversation and to what point. "
text_content,"‘More than that, My Lady. More than Farad’n’s report. I’ve heard their curse myself. Here’s the way of it: “Burning be on you, Atreides! You shall have no souls, nor spirits, nor bodies, nor shades nor magic nor bones, nor hair nor utterances nor words. You shall have no grave, nor house nor hole nor tomb. You shall have no garden, nor tree nor bush. You shall have no water, nor bread nor light nor fire. You shall have no children, nor family nor heirs nor tribe. You shall have no head, nor arms nor legs nor gait nor seed. You shall have no seats on any planet. Your souls shall not be permitted to come up from the depths, and they shall never be among those permitted to live upon the earth. On no day shall you behold Shai-Hulud, but you shall be bound and fettered in the nethermost abomination and your souls shall never enter into the glorious light for ever and ever.” That’s the way of the curse. My Lady. Can you imagine such hatred from Fremen? They consign all Atreides to the left hand of the damned, to the Woman-Sun which is full of burning.’ "
text_content,"Jessica allowed herself a shudder. Idaho undoubtedly had delivered those words with the same voice in which he’d heard the original curse. Why did he expose this to House Corrino? She could picture an outraged Fremen, terrible in his anger, standing before his tribe to vent that ancient curse. Why did Idaho want Farad’n to hear it? "
text_content,"‘You make a strong argument for the marriage of Ghanima and Farad’n,’ she said. "
text_content,", no tax for protection. House Corrino gave up its entire CHOAM holdings to your son and his heirs. Farad’n exists on Atreides suffrance. And remember when your Duke planted the Hawk flag on Arrakis, remember what he said: “Here I am; here I remain!” His bones are still there. And Farad’n would have to live on Arrakis, his Sardaukar with him.’ "
text_content,Idaho shook his head at the very thought of such an alliance. 
text_content, … 
text_content,"‘Somehow I can’t see Fremen and Sardaukar sharing a planet,’ Idaho said. ‘That’s a layer which doesn’t come off the onion.’ "
text_content,"‘Oh, yes,’ Idaho said. ‘I almost forgot. Atreides Law! As translated, of course, by the Priests of the Golden Elixir. I have but to close my eyes and I hear your Duke telling me that real estate is always gained and held by violence or the threat of it. Fortune passes everywhere, as Gurney used to sing it. The end justifies the means? Or do I have my proverbs mixed up? Well, it doesn’t matter whether the mailed fist is brandished openly by Fremen legions or Sardaukar, or whether it’s hidden in the Atreides Law – the fist is still there. And the onion layer won’t come off, My Lady. You know, I wonder which fist Farad’n will demand?’ "
text_content, Jessica wondered. House Corrino would soak up this argument and gloat over it! 
text_content,"‘So you think the Priests wouldn’t let Ghanima marry Farad’n?’ Jessica ventured, probing to see where Idaho’s words might be leading. "
text_content,‘Let her? Gods below! The Priests will let Alia do whatever she decrees. She could marry Farad’n herself!’ 
text_content, Jessica wondered. 
text_content,"‘No, My Lady,’ Idaho said. ‘That’s not the issue. This Empire’s people cannot distinguish between Atreides government and the government of Beast Rabban. Men die every day in Arrakeen’s dungeons. I left because I could not give my sword arm another hour to the Atreides! Don’t you understand what I’m saying, why I came here to you as the nearest Atreides representative? The Atreides Empire has betrayed your Duke and your son. I loved your daugher, but she went one way and I went another. If it comes down to it, I’ll advise Farad’n to accept Ghanima’s hand – or Alia’s – only on his own terms!’ "
text_content,", she thought. But these other matters of which he spoke, could he possibly know how well they did her work for her? She scowled at him. ‘You know spies are listening to every word, don’t you?’ "
text_content,"‘Spies?’ He chuckled. ‘They listen as I would listen in their place. Don’t you know how my loyalties move in a different way? Many’s the night I’ve spent alone in the desert, and the Fremen are right about that place. In the desert, especially at night, you encounter the dangers of hard thinking.’ "
text_content,‘Is that where you heard Fremen curse us?’ 
text_content,"‘Yes. Among the al-Ourouba. At The Preacher’s bidding I joined them, My Lady. We call ourselves the Zarr Sadus, those who refuse to submit to the Priests. I am here to make formal announcement to an Atreides that I’ve removed myself to enemy territory.’ "
text_content,". If Idaho had really left the Atreides fold, that would explain his present behaviour. He was moving around and out. She had to consider this as a possibility. "
text_content,"Jessica’s mind raced and, having considered alternatives, she realized she might have to kill Idaho. The plan upon which she had staked her hopes remained so delicate that nothing could be allowed to interfere with it. Nothing. And Idaho’s words hinted that he knew her plan. She gauged their relative positions in the rooms, moving and turning to place herself in position for a lethal blow. "
