text_part,text_content
text_content,"Chani sat back on her heels, submerging her fears in thought as she studied Paul’s face. This was a trick she had learned from watching the Reverend Mothers. Time could be made to serve the mind. One concentrated the entire attention. "
text_content,"Presently, Chani said: ‘Is there a maker here?’ "
text_content,"‘There are several,’Jessica said with a touch of weariness. ‘We are never without them these days. Each victory requires its blessing. Each ceremony before a raid—’ "
text_content,"‘But Paul-Muad’Dib has held himself aloof from these ceremonies,’ Chani said. "
text_content,"Jessica nodded to herself, remembering her son’s ambivalent feelings toward the spice drug and the prescient awareness it precipitated. "
text_content,‘How did you know this?’Jessica asked. 
text_content,‘It is spoken.’ 
text_content,"‘Too much is spoken,’Jessica said bitterly. "
text_content,"‘Get me the raw Water of the maker,’ Chani said. "
text_content,"Jessica stiffened at the tone of command in Chani’s voice, then observed the intense concentration in the younger woman and said: ‘At once.’ She went out through the hanging to send a waterman. "
text_content,"Chani sat staring at Paul. ‘If he has tried to do this,’ she thought. ‘And it’s the sort of thing he might try …’ "
text_content,"Jessica knelt beside Chani, holding out a plain camp ewer. The charged odor of the poison was sharp in Chani’s nostrils. She dipped a finger in the fluid, held the finger close to Paul’s nose. "
text_content,"The skin along the bridge of his nose wrinkled slightly. Slowly, the nostrils flared. "
text_content,Jessica gasped. 
text_content,Chani touched the dampened finger to Paul’s upper lip. 
text_content,"He drew in a long, sobbing breath. "
text_content,‘What is this?’Jessica demanded. 
text_content,"‘Be still,’ Chani said. ‘You must convert a small amount of the sacred water. Quickly!’ "
text_content,"Without questioning, because she recognized the tone of awareness in Chani’s voice, Jessica lifted the ewer to her mouth, drew in a small sip. "
text_content,Paul’s eyes flew open. He stared upward at Chani. 
text_content,"‘It is not necessary for her to change the Water,’ he said. His voice was weak, but steady. "
text_content,"Jessica, a sip of the fluid on her tongue, found her body rallying, converting the poison almost automatically. In the light elevation the ceremony always imparted, she sensed the life-glow from Paul – a radiation there registering on her senses. "
text_content,"In that instant, she knew. "
text_content,‘You drank the sacred water!’ she blurted. 
text_content,"‘One drop of it,’ Paul said. ‘So small … one drop.’ "
text_content,‘How could you do such a foolish thing?’ she demanded. 
text_content,"‘He is your son,’ Chani said. "
text_content,Jessica glared at her. 
text_content,"A rare smile, warm and full of understanding, touched Paul’s lips. ‘Hear my beloved,’ he said. ‘Listen to her, Mother. She knows.’ "
text_content,"‘A thing that others can do, he must do,’ Chani said. "
text_content,"‘When I had the drop in my mouth, when I felt it and smelled it, when I knew what it was doing to me, then I knew I could do the thing that you have done,’ he said. ‘Your Bene Gesserit proctors speak of the Kwisatz Haderach, but they cannot begin to guess the many places I have been. In the few minutes I …’ He broke off, looking at Chani with a puzzled frown. ‘Chani? How did you get here? You’re supposed to be … Why are you here?’ "
text_content,He tried to push himself onto his elbows. Chani pressed him back gently. 
text_content,"‘Please, my Usul,’ she said. "
text_content,"‘I feel so weak,’ he said. His gaze darted around the room. ‘How long have I been here?’ "
text_content,"‘You’ve been three weeks in a coma so deep that the spark of life seemed to have fled,’Jessica said. "
text_content,‘But it was … I took it just a moment ago and …’ 
text_content,"‘A moment for you, three weeks of fear for me,’Jessica said. "
text_content,"‘It was only one drop, but I converted it,’ Paul said. ‘I changed the Water of Life.’ And before Chani or Jessica could stop him, he dipped his hand into the ewer they had placed on the floor beside him, and he brought the dripping hand to his mouth, swallowed the palm-cupped liquid. "
text_content,‘Paul!’Jessica screamed. 
text_content,"He grabbed her hand, faced her with a death’s head grin, and he sent his awareness surging over her. "
text_content,"The rapport was not as tender, not as sharing, not as encompassing as it had been with Alia and with the Old Reverend Mother in the cavern … but it was a rapport: a sense-sharing of the entire being. It shook her, weakened her, and she cowered in her mind, fearful of him. "
text_content,"Aloud, he said: ‘You speak of a place where you cannot enter? This place which the Reverend Mother cannot face, show it to me.’ "
text_content,"She shook her head, terrified by the very thought. "
text_content,‘Show it to me!’ he commanded. 
text_content,‘No!’ 
text_content,"But she could not escape him. Bludgeoned by the terrible force of him, she closed her eyes and focused inward – the-direction-that-is-dark. "
text_content,"Paul’s consciousness flowed through and around her and into the darkness. She glimpsed the place dimly before her mind blanked itself away from the terror. Without knowing why, her whole being trembled at what she had seen – a region where a wind blew and sparks glared, where rings of light expanded and contracted, where rows of tumescent white shapes flowed over and under and around the lights, driven by darkness and a wind out of nowhere. "
text_content,"Presently, she opened her eyes, saw Paul staring up at her. He still held her hand, but the terrible rapport was gone. She quieted her trembling. Paul released her hand. It was as though some crutch had been removed. She staggered up and back, would have fallen had not Chani jumped to support her. "
text_content,‘Reverend Mother!’ Chani said. ‘What is wrong?’ 
text_content,"‘Tired,’Jessica whispered. ‘So … tired.’ "
text_content,"‘Here,’ Chani said. ‘Sit here.’ She helped Jessica to a cushion against the wall. "
text_content,The strong young arms felt so good to Jessica. She clung to Chani. 
text_content,"‘He has, in truth, seen the Water of Life?’ Chani asked. She disengaged herself from Jessica’s grip. "
text_content,"‘He has seen,’ Jessica whispered. Her mind still rolled and surged from the contact. It was like stepping to solid land after weeks on a heaving sea. She sensed the old Reverend Mother within her … and all the others awakened and questioning: ‘‘What was that? What happened? Where was that place?’’ "
text_content,"Through it all threaded the realization that her son was the Kwisatz Haderach, the one who could be many places at once. He was the fact out of the Bene Gesserit dream. And the fact gave her no peace. "
text_content,‘What happened?’ Chani demanded. 
text_content,Jessica shook her head. 
text_content,"Paul said: ‘There is in each of us an ancient force that takes and an ancient force that gives. A man finds little difficulty facing that place within himself where the taking force dwells, but it’s almost impossible for him to see into the giving force without changing into something other than man. For a woman, the situation is reversed.’ "
text_content,"Jessica looked up, found Chani was staring at her while listening to Paul. "
text_content,"‘Do you understand me, Mother?’ Paul asked. "
text_content,She could only nod. 
text_content,"‘These things are so ancient within us,’ Paul said, ‘that they’re ground into each separate cell of our bodies. We’re shaped by such forces. You can say to yourself, “Yes, I see how such a thing may be.” But when you look inward and confront the raw force of your own life unshielded, you see your peril. You see that this could overwhelm you. The greatest peril to the Giver is the force that takes. The greatest peril to the Taker is the force that gives. It’s as easy to be overwhelmed by giving as by taking.’ "
text_content,"‘And you, my son,’ Jessica asked, ‘are you one who gives or one who takes?’ "
text_content,"‘I’m the fulcrum,’ he said. ‘I cannot give without taking and I cannot take without …’ He broke off, looking to the wall at his right. "
text_content,"Chani felt a draft against her cheek, turned to see the hangings close. "
text_content,"‘It was Otheym,’ Paul said. ‘He was listening.’ "
text_content,"Accepting the words, Chani was touched by some of the prescience that haunted Paul, and she knew a thing-yet-to-be as though it already had occurred. Otheym would speak of what he had seen and heard. Others would spread the story until it was a fire over the land. Paul-Muad’Dib is not as other men, they would say. There can be no more doubt. He is a man, yet he sees through to the Water of Life in the way of a Reverend Mother. He is indeed the Lisan al-Gaib. "
text_content,"‘You have seen the future, Paul,’ Jessica said. ‘Will you say what you’ve seen?’ "
text_content,"‘Not the future,’ he said. ‘I’ve seen the Now.’ He forced himself to a sitting position, waved Chani aside as she moved to help him. ‘The space above Arrakis is filled with the ships of the Guild.’ Jessica trembled at the certainty in his voice. "
text_content,"‘The Padishah Emperor himself is there,’ Paul said. He looked at the rock ceiling of his cell. ‘With his favorite Truth-sayer and five legions of Sardaukar. The old Baron Vladimir Harkonnen is there with Thufir Hawat beside him and seven ships jammed with every conscript he could muster. Every Great House has its raiders above us … waiting.’ "
text_content,"Chani shook her head, unable to look away from Paul. His strangeness, the flat tone of voice, the way he looked through her, filled her with awe. "
text_content,"Jessica tried to swallow in a dry throat, said: ‘For what are they waiting?’ "
text_content,Paul looked at her. ‘For the Guild’s permission to land. The Guild will strand on Arrakis any force that lands without permission.’ 
text_content,‘The Guild’s protecting us?’Jessica asked. 
text_content,‘Protecting us! The Guild itself caused this by spreading tales about what we do here and by reducing troop transport fares to a point where even the poorest Houses are up there now waiting to loot us.’ 
text_content,"Jessica noted the lack of bitterness in his tone, wondered at it. She couldn’t doubt his words – they had that same intensity she’d seen in him the night he’d revealed the path of the future that’d taken them among the Fremen. "
text_content,"Paul took a deep breath, said: ‘Mother, you must change a quantity of the Water for us. We need the catalyst. Chani, have a scout force sent out … to find a pre-spice mass. If we plant a quantity of the Water of Life above a pre-spice mass, do you know what will happen?’ "
text_content,"Jessica weighed his words, suddenly saw through to his meaning. ‘Paul!’ she gasped. "
text_content,"‘The Water of Death,’ he said. ‘It’d be a chain reaction.’ He pointed to the floor. ‘Spreading death among the little makers, killing a vector of the life cycle that includes the spice and the makers. Arrakis will become a true desolation – without spice or maker.’ "
text_content,"Chani put a hand to her mouth, shocked to numb silence by the blasphemy pouring from Paul’s lips. "
text_content,"‘He who can destroy a thing has the real control of it,’ Paul said. ‘We can destroy the spice.’ "
text_content,‘What stays the Guild’s hand?’Jessica whispered. 
text_content,"‘They’re searching for me,’ Paul said. ‘Think of that! The finest Guild navigators, men who can quest ahead through time to find the safest course for the fastest Heighliners, all of them seeking me … and unable to find me. How they tremble! They know I have their secret here!’ Paul held out his cupped hand. ‘Without the spice they’re blind!’ "
text_content,Chani found her voice. ‘You said you see the ‘now!’ 
text_content,"Paul lay back, searching the spread-out ‘present,’ its limits extended into the future and into the past, holding onto the awareness with difficulty as the spice illumination began to fade. "
text_content,"‘Go do as I commanded,’ he said. ‘The future’s becoming as muddled for the Guild as it is for me. The lines of vision are narrowing. Everything focuses here where the spice is … where they’ve dared not interfere before … because to interfere was to lose what they must have. But now they’re desperate. All paths lead into darkness.’ "
opening_text,And that day dawned when Arrakis lay at the hub of the universe with the wheel poised to spin. 
opening_caption,—from ‘Arrakis Awakening’ by the Princess Irulan 
opening_text,‘Will you look at that thing!’ Stilgar whispered. 
text_content,"Paul lay beside him in a slit of rock high on the Shield Wall rim, eye fixed to the collector of a Fremen telescope. The oil lens was focused on a starship lighter exposed by dawn in the basin below them. The tall eastern face of the ship glistened in the flat light of the sun, but the shadow side still showed yellow portholes from glowglobes of the night. Beyond the ship, the city of Arrakeen lay cold and gleaming in the light of the northern sun. "
text_content,"It wasn’t the lighter that excited Stilgar’s awe, Paul knew, but the construction for which the lighter was only the centerpost. A single metal hutment, many stories tall, reached out in a thousand-meter circle from the base of the lighter – a tent composed of interlocking metal leaves – the temporary lodging place for five legions of Sardaukar and His Imperial Majesty, the Padishah Emperor Shaddam IV. "
text_content,"From his position squatting at Paul’s left, Gurney Halleck said: ‘I count nine levels to it. Must be quite a few Sardaukar in there.’ "
text_content,"‘Five legions,’ Paul said. "
text_content,"‘It grows light,’ Stilgar hissed. ‘We like it not, your exposing yourself, Muad’Dib. Let us go back into the rocks now.’ "
text_content,"‘I’m perfectly safe here,’ Paul said. "
text_content,"‘That ship mounts projectile weapons,’ Gurney said. "
text_content,"‘They believe us protected by shields,’ Paul said. ‘They wouldn’t waste a shot on an unidentified trio even if they saw us.’ "
text_content,"Paul swung the telescope to scan the far wall of the basin, seeing the pockmarked cliffs, the slides that marked the tombs of so many of his father’s troopers. And he had a momentary sense of the fitness of things that the shades of those men should look down on this moment. The Harkonnen forts and towns across the shielded lands lay in Fremen hands or cut away from their source like stalks severed from a plant and left to wither. Only this basin and its city remained to the enemy. "
text_content,"‘They might try a sortie by ’thopter,’ Stilgar said. ‘If they see us.’ "
text_content,"‘Let them,’ Paul said. ‘We’ve ’thopters to burn today … and we know a storm is coming.’ "
text_content,"He swung the telescope to the far side of the Arrakeen landing field now, to the Harkonnen frigates lined up there with a CHOAM Company banner waving gently from its staff on the ground beneath them. And he thought of the desperation that had forced the Guild to permit these two groups to land while the others were held in reserve. The Guild was like a man testing the sand with his toe to gauge its temperature before erecting a tent. "
text_content,‘Is there anything new to see from here?’ Gurney asked. ‘We should be getting under cover. The storm ‘is’ coming.’ 
text_content,"Paul returned his attention on the giant hutment. ‘They’ve even brought their women,’ he said. ‘And lackeys and servants. Ah-h-h, my dear Emperor, how confident you are.’ "
text_content,"‘Men are coming up the secret way,’ Stilgar said. ‘It may be Otheym and Korba returning.’ "
text_content,"‘All right, Stil,’ Paul said. ‘We’ll go back.’ "
text_content,"But he took one final look around through the telescope – studying the plain with its tall ships, the gleaming metal hutment, the silent city, the frigates of the Harkonnen mercenaries. Then he slid backward around a scarp of rock. His place at the telescope was taken by a Fedaykin guardsman. "
text_content,"Paul emerged into a shallow depression in the Shield Wall’s surface. It was a place about thirty meters in diameter and some three meters deep, a natural feature of the rock that the Fremen had hidden beneath a translucent camouflage cover. Communications equipment was clustered around a hole in the wall to the right. Fedaykin guards deployed through the depression waited for Muad’Dib’s command to attack. "
text_content,"Two men emerged from the hole by the communications equipment, spoke to the guards there. "
text_content,"Paul glanced at Stilgar, nodded in the direction of the two men. ‘Get their report, Stil.’ "
text_content,Stilgar moved to obey. 
text_content,"Paul crouched with his back to the rock, stretching his muscles, straightened. He saw Stilgar sending the two men back into that dark hole in the rock, thought about the long climb down that narrow man-made tunnel to the floor of the basin. "
text_content,Stilgar crossed to Paul. 
text_content,‘What was so important that they couldn’t send a cielago with the message?’ Paul asked. 
text_content,"‘They’re saving their birds for the battle,’ Stilgar said. He glanced at the communications equipment, back to Paul. ‘Even with a tight beam, it is wrong to use those things, Muad’Dib. They can find you by taking a bearing on its emission.’ "
text_content,"‘They’ll soon be too busy to find me,’ Paul said. ‘What did the men report?’ "
text_content,‘Our pet Sardaukar have been released near Old Gap low on the rim and are on their way to their master. The rocket launchers and other projectile weapons are in place. The people are deployed as you ordered. It was all routine.’ 
text_content,"Paul glanced across the shallow bowl, studying his men in the filtered light admitted by the camouflage cover. He felt time creeping like an insect working its way across an exposed rock. "
text_content,"‘It’ll take our Sardaukar a little time afoot before they can signal a troop carrier,’ Paul said. ‘They are being watched?’ "
text_content,"‘They are being watched,’ Stilgar said. "
text_content,"Beside Paul, Gurney Halleck cleared his throat. ‘Hadn’t we best be getting to a place of safety?’ "
text_content,"‘There is no such place,’ Paul said. ‘Is the weather report still favorable?’ "
text_content,"‘A great grandmother of a storm coming,’ Stilgar said. ‘Can you not feel it, Muad’Dib?’ "
text_content,"‘The air does feel chancy,’ Paul agreed. ‘But I like the certainty of poling the weather.’ "
text_content,"‘The storm’ll be here in the hour,’ Stilgar said. He nodded toward the gap that looked out on the Emperor’s hutment and the Harkonnen frigates. ‘They know it there, too. Not a ’thopter in the sky. Everything pulled in and tied down. They’ve had a report on the weather from their friends in space.’ "
text_content,‘Any more probing sorties?’ Paul asked. 
text_content,"‘Nothing since the landing last night,’ Stilgar said. ‘They know we’re here. I think now they wait to choose their own time.’ "
text_content,"‘We choose the time,’ Paul said. "
text_content,"Gurney glanced upward, growled: ‘If ‘they’ let us.’ "
text_content,"‘That fleet’ll stay in space,’ Paul said. "
text_content,Gurney shook his head. 
text_content,"‘They have no choice,’ Paul said. ‘We can destroy the spice. The Guild dares not risk that.’ "
text_content,"‘Desperate people are the most dangerous,’ Gurney said. "
text_content,‘Are we not desperate?’ Stilgar asked. 
text_content,Gurney scowled at him. 
text_content,"‘You haven’t lived with the Fremen dream,’ Paul cautioned. ‘Stil is thinking of all the water we’ve spent on bribes, the years of waiting we’ve added before Arrakis can bloom. He’s not—’ "
text_content,"‘Arrrgh,’ Gurney growled. "
text_content,‘Why’s he so gloomy?’ Stilgar asked. 
text_content,"‘He’s always gloomy before a battle,’ Paul said. ‘It’s the only form of good humor Gurney allows himself "
text_content,"A slow, wolfish grin spread across Gurney’s face, the teeth showing white above the chin cup of his stillsuit. ‘It glooms me much to think on all the poor Harkonnen souls we’ll dispatch unshriven,’ he said. "
text_content,Stilgar chuckled. ‘He talks like a Fedaykin.’ 
text_content,"‘Gurney was born a death commando,’ Paul said. And he thought: ‘Yes, let them occupy their minds with small talk before we test ourselves against that force on the plain.’ He looked to the gap in the rock wall and back to Gurney, found that the troubadour-warrior had resumed a brooding scowl. "
text_content,"‘Worry saps the strength,’ Paul murmured. ‘You told me that once, Gurney.’ "
text_content,"‘My Duke,’ Gurney said, ‘my chief worry is the atomics. If you use them to blast a hole in the Shield Wall …’ "
text_content,"‘Those people up there won’t use atomics against us,’ Paul said. ‘They don’t dare … and for the same reason that they cannot risk our destroying the source of the spice.’ "
text_content,‘But the injunction against—’ 
text_content,"‘The injunction!’ Paul barked. ‘It’s fear, not the injunction that keeps the Houses from hurling atomics against each other. The language of the Great Convention is clear enough: “Use of atomics against humans shall be cause for planetary obliteration.” We’re going to blast the Shield Wall, not humans.’ "
text_content,"‘It’s too fine a point,’ Gurney said. "
text_content,"‘The hair-splitters up there will welcome any point,’ Paul said. ‘Let’s talk no more about it.’ "
text_content,"He turned away, wishing he actually felt that confident. Presently, he said: ‘What about the city people? Are they in position yet?’ "
text_content,"‘Yes,’ Stilgar muttered. "
text_content,Paul looked at him. ‘What’s eating you?’ 
text_content,"‘I never knew the city man could be trusted completely,’ Stilgar said. "
text_content,"‘I was a city man myself once,’ Paul said. "
text_content,Stilgar stiffened. His face grew dark with blood. ‘Muad’Dib knows I did not mean—’ 
text_content,"‘I know what you meant, Stil. But the test of a man isn’t what you think he’ll do. It’s what he actually does. These city people have Fremen blood. It’s just that they haven’t yet learned how to escape their bondage. We’ll teach them.’ "
text_content,"Stilgar nodded, spoke in a rueful tone: ‘The habits of a lifetime, Muad’Dib. On the Funeral Plain we learned to despise the men of the communities.’ "
text_content,"Paul glanced at Gurney, saw him studying Stilgar. ‘Tell us, Gurney, why were the cityfolk down there driven from their homes by the Sardaukar?’ "
text_content,"‘An old trick, my Duke. They thought to burden us with refugees.’ "
text_content,"‘It’s been so long since guerrillas were effective that the mighty have forgotten how to fight them,’ Paul said. ‘The Sardaukar have played into our hands. They grabbed some city women for their sport, decorated their battle standards with the heads of the men who objected. And they’ve built up a fever of hate among people who otherwise would’ve looked on the coming battle as no more than a great inconvenience … and the possibility of exchanging one set of masters for another. The Sardaukar recruit for us, Stilgar.’ "
text_content,"‘The city people do seem eager,’ Stilgar said. "
text_content,"‘Their hate is fresh and clear,’ Paul said. ‘That’s why we use them as shock troops.’ "
text_content,"‘The slaughter among them will be fearful,’ Gurney said. "
text_content,Stilgar nodded agreement. 
text_content,"‘They were told the odds,’ Paul said. ‘They know every Sardaukar they kill will be one less for us. You see, gentlemen, they have something to die for. They’ve discovered they’re a people. They’re awakening.’ "
text_content,"A muttered exclamation came from the watcher at the telescope. Paul moved to the rock slit, asked: ‘What is it out there?’ "
text_content,"‘A great commotion, Muad’Dib,’ the watcher hissed. ‘At that monstrous metal tent. A surface car came from Rimwall West and it was like a hawk into a nest of rock partridge.’ "
text_content,"‘Our captive Sardaukar have arrived,’ Paul said. "
text_content,"‘They’ve a shield around the entire landing field now,’ the watcher said. ‘I can see the air dancing even to the edge of the storage yard where they kept the spice.’ "
text_content,"‘Now they know who it is they fight,’ Gurney said. ‘Let the Harkonnen beasts tremble and fret themselves that an Atreides yet lives!’ "
text_content,Paul spoke to the Fedaykin at the telescope. ‘Watch the flagpole atop the Emperor’s ship. If my flag is raised there—’ 
text_content,"‘It will not be,’ Gurney said. "
text_content,"Paul saw the puzzled frown on Stilgar’s face, said: ‘If the Emperor recognizes my claim, he’ll signal by restoring the Atreides flag to Arrakis. We’ll use the second plan then, move only against the Harkonnens. The Sardaukar will stand aside and let us settle the issue between ourselves.’ "
text_content,"‘I’ve no experience with these offworld things,’ Stilgar said. ‘I’ve heard of them, but it seems unlikely the—’ "
text_content,"‘You don’t need experience to know what they’ll do,’ Gurney said. "
text_content,"‘They’re sending a new flag up on the tall ship,’ the watcher said. ‘The flag is yellow … with a black and red circle in the center.’ "
text_content,"‘There’s a subtle piece of business,’ Paul said. ‘The CHOAM Company flag.’ "
text_content,"‘It’s the same as the flag at the other ships,’ the Fedaykin guard said. "
text_content,"‘I don’t understand,’ Stilgar said. "
text_content,"‘A subtle piece of business indeed,’ Gurney said. ‘Had he sent up the Atreides banner, he’d have had to live by what that meant. Too many observers about. He could’ve signaled with the Harkonnen flag on his staff – a flat declaration that’d have been. But, no – he sends up the CHOAM rag. He’s telling the people up there …’ Gurney pointed toward space. ‘… where the profit is. He’s saying he doesn’t care if it’s an Atreides here or not.’ "
text_content,‘How long till the storm strikes the Shield Wall?’ Paul asked. 
text_content,"Stilgar turned away, consulted one of the Fedaykin in the bowl. Presently, he returned, said: ‘Very soon, Muad’Dib. Sooner than we expected. It’s a great-great-grandmother of a storm … perhaps even more than you wished.’ "
text_content,"‘It’s my storm,’ Paul said, and saw the silent awe on the faces of the Fedaykin who heard him. ‘Though it shook the entire world it could not be more than I wished. Will it strike the Shield Wall full on?’ "
text_content,"‘Close enough to make no difference,’ Stilgar said. "
text_content,"A courier crossed from the hole that led down into the basin, said: ‘The Sardaukar and Harkonnen patrols are pulling back, Muad’Dib.’ "
text_content,"‘They expect the storm to spill too much sand into the basin for good visibility,’ Stilgar said. ‘They think we’ll be in the same fix.’ "
text_content,"‘Tell our gunners to set their sights well before visibility drops,’ Paul said. ‘They must knock the nose off every one of those ships as soon as the storm has destroyed the shields.’ He stepped to the wall of the bowl, pulled back a fold of the camouflage cover and looked up at the sky. The horsetail twistings of blown sand could be seen against the dark of the sky. Paul restored the cover, said: ‘Start sending our men down, Stil.’ "
text_content,‘Will you not go with us?’ Stilgar asked. 
text_content,"‘I’ll wait here a bit with the Fedaykin,’ Paul said. "
text_content,"Stilgar gave a knowing shrug toward Gurney, moved to the hole in the rock wall, was lost in its shadows. "
text_content,"‘The trigger that blasts the Shield Wall aside, that I leave in your hands,’ Paul said. ‘You will do it?’ "
text_content,‘I’ll do it.’ 
text_content,"Paul gestured to a Fedaykin lieutenant, said: ‘Otheym, start moving the check patrols out of the blast area. They must be out of there before the storm strikes.’ "
text_content,"The man bowed, followed Stilgar. "
text_content,"Gurney leaned in to the rock slit, spoke to the man at the telescope: ‘Keep your attention on the south wall. It’ll be completely undefended until we blow it.’ "
text_content,"‘Dispatch a cielago with a time signal,’ Paul ordered. "
text_content,"‘Some ground cars are moving toward the south wall,’ the man at the telescope said. ‘Some are using projectile weapons, testing. Our people are using body shields as you commanded. The ground cars have stopped.’ "
text_content,"In the abrupt silence, Paul heard the wind devils playing overhead – the front of the storm. Sand began to drift down into their bowl through gaps in the cover. A burst of wind caught the cover, whipped it away. "
text_content,"Paul motioned his Fedaykin to take shelter, crossed to the men at the communications equipment near the tunnel mouth. Gurney stayed beside him. Paul crouched over the signalmen. "
text_content,"One said: ‘A ‘great-great-great’ grandmother of a storm, Muad’Dib.’ "
text_content,"Paul glanced up at the darkening sky, said: ‘Gurney, have the south wall observers pulled out.’ He had to repeat his order, shouting above the growing noise of the storm. "
text_content,Gurney turned to obey. 
text_content,"Paul fastened his face filter, tightened the stillsuit hood. "
text_content,Gurney returned. 
text_content,"Paul touched his shoulder, pointed to the blast trigger set into the tunnel mouth beyond the signalmen. Gurney went into the tunnel, stopped there, one hand at the trigger, his gaze on Paul. "
text_content,"‘We are getting no messages,’ the signalman beside Paul said. ‘Much static.’ "
text_content,"Paul nodded, kept his eye on the time-standard dial in front of the signalman. Presently, Paul looked at Gurney, raised a hand, returned his attention to the dial. The time counter crawled around its final circuit. "
text_content,"‘Now!’ Paul shouted, and dropped his hand. "
text_content,Gurney depressed the blast trigger. 
text_content,It seemed that a full second passed before they felt the ground beneath them ripple and shake. A rumbling sound was added to the storm’s roar. 
text_content,"The Fedaykin watcher from the telescope appeared beside Paul, the telescope clutched under one arm. ‘The Shield Wall is breached, Muad’Dib!’ he shouted. ‘The storm is on them and our gunners already are firing.’ "
text_content,"Paul thought of the storm sweeping across the basin, the static charge within the wall of sand that destroyed every shield barrier in the enemy camp. "
text_content,"‘The storm!’ someone shouted. ‘We must get under cover, Muad’Dib!’ "
text_content,"Paul came to his senses, feeling the sand needles sting his exposed cheeks. ‘We are committed,’ he thought. He put an arm around the signalman’s shoulder, said: ‘Leave the equipment! There’s more in the tunnel.’ He felt himself being pulled away, Fedaykin pressed around him to protect him. They squeezed into the tunnel mouth, feeling its comparative silence, turned a corner into a small chamber with glowglobes overhead and another tunnel opening beyond. "
text_content,Another signalman sat there at his equipment. 
text_content,"‘Much static,’ the man said. "
text_content,A swirl of sand filled the air around them. 
text_content,‘Seal off this tunnel!’ Paul shouted. A sudden pressure of stillness showed that his command had been obeyed. ‘Is the way down to the basin still open?’ Paul asked. 
text_content,"A Fedaykin went to look, returned, said: ‘The explosion caused a little rock to fall, but the engineers say it is still open. They’re cleaning up with lasbeams.’ "
text_content,‘Tell them to use their hands!’ Paul barked. ‘There are shields active down there!’ 
text_content,"‘They are being careful, Muad’Dib,’ the man said, but he turned to obey. "
text_content,The signalmen from outside pressed past them carrying their equipment. 
text_content,‘I told those men to leave their equipment!’ Paul said. 
text_content,"‘Fremen do not like to abandon equipment, Muad’Dib,’ one of his Fedaykin chided. "
text_content,"‘Men are more important than equipment now,’ Paul said. ‘We’ll have more equipment than we can use soon or have no need for any equipment.’ "
text_content,"Gurney Halleck came up beside him, said: ‘I heard them say the way down is open. We’re very close to the surface here, m’Lord, should the Harkonnens try to retaliate in kind.’ "
text_content,"‘They’re in no position to retaliate,’ Paul said. ‘They’re just now finding out that they have no shields and are unable to get off Arrakis.’ "
text_content,"‘The new command post is all prepared, though, m’Lord,’ Gurney said. "
text_content,"‘They’ve no need of me in the command post yet,’ Paul said. ‘The plan would go ahead without me. We must wait for the—’ "
text_content,"‘I’m getting a message, Muad’Dib,’ said the signalman at the communications equipment. The man shook his head, pressed a receiver phone against his ear. ‘Much static!’ He began scribbling on a pad in front of him, shaking his head waiting, writing … waiting. "
text_content,"Paul crossed to the signalman’s side. The Fedaykin stepped back, giving him room. He looked down at what the man had written, read: "
text_content,‘Raid … on Sietch Tabr … captives … Alia (blank) families of (blank) dead are … they (blank) son of Muad’Dib …’ 
text_content,"Again, the signalman shook his head. "
text_content,Paul looked up to see Gurney staring at him. 
text_content,"‘The message is garbled,’ Gurney said. ‘The static. You don’t know that …’ "
text_content,"‘My son is dead,’ Paul said, and knew as he spoke that it was true. ‘My son is dead … and Alia is a captive … hostage.’ He felt emptied, a shell without emotions. Everything he touched brought death and grief. And it was like a disease that could spread across the universe. "
text_content,"He could feel the old-man wisdom, the accumulation out of the experiences from countless possible lives. Something seemed to chuckle and rub its hands within him. "
text_content,And Paul thought: ‘How little the universe knows about the nature of real cruelty!’ 
opening_text,"And Muad’Dib stood before them, and he said: ‘Though we deem the captive dead, yet does she live. For her seed is my seed and her voice is my voice. And she sees unto the farthest reaches of possibility. Yea, unto the vale of the unknowable does she see because of me.’ "
opening_caption,—from ‘Arrakis Awakening’ by the Princess Irulan 
opening_text,"The Baron Vladimir Harkonnen stood with eyes downcast in the Imperial audience chamber, the oval selamlik within the Padishah Emperor’s hutment. With covert glances, the Baron had studied the metal-walled room and its occupants – the noukkers, the pages, the guards, the troop of House Sardaukar drawn up around the walls, standing at ease there beneath the bloody and tattered captured battle flags that were the room’s only decoration. "
text_content,"Voices sounded from the right of the chamber, echoing out of a high passage: ‘Make way! Make way for the Royal Person!’ "
text_content,"The Padishah Emperor Shaddam IV came out of the passage into the audience chamber followed by his suite. He stood waiting while his throne was brought, ignoring the Baron, seemingly ignoring every person in the room. "
text_content,"The Baron found that he could not ignore the Royal Person, and studied the Emperor for a sign, any clue to the purpose of this audience. The Emperor stood poised, waiting – a slim, elegant figure in a grey Sardaukar uniform with silver and gold trim. His thin face and cold eyes reminded the Baron of the Duke Leto long dead. There was that same look of the predatory bird. But the Emperor’s hair was red, not black, and most of that hair was concealed by a Burseg’s ebon helmet with the Imperial crest in gold upon its crown. "
text_content,"Pages brought the throne. It was a massive chair carved from a single piece of Hagal quartz – blue-green translucency shot through with streaks of yellow fire. They placed it on the dais and the Emperor mounted, seated himself. "
text_content,"An old woman in a black aba robe with hood drawn down over her forehead detached herself from the Emperor’s suite, took up station behind the throne, one scrawny hand resting on the quartz back. Her face peered out of the hood like a witch caricature – sunken cheeks and eyes, an overlong nose, skin mottled and with protruding veins. "
